relativePath,size,md5,sha256,gameType,language,isRequired,metadata
ZH_Generals/Data/Cursors/SCCKnifeAttack.ani,3966,eb68b3991a575c6ee2247c66b9ff01da,922ba292078be4b9f697450bcf68e23b6bcd9344f433b64641c856f15cc040a1,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCMove_S.ani,1664,3b33efc0b64e1b35f07afb8e098d5cf8,0a60c8f9b6da230767f10275ca97a57347d65a39468f953db122e0f93b07793c,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/sccmove.ani,5638,728cd67cd5a9c8c133f4a05d0a7424ea,edcc9a98a24e0e21bd89e45db2fcdf04c5d3ac359616db96ea6c33407df04c82,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCNoAction_S.ani,892,d9612607ce26ba18da3c98187ba8f60a,2cfa77a51eb15ab54359c13c27b926d7b0f948f2c91d4a1928d139d70ceacb02,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCNoAction.ani,886,cc4e179474a670631835d81725830882,116f51bd9073187b7b2fba0ce08bbe3417cd5daacec7b2af6b78a60afd07d6ff,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCNoBomb.ani,886,48237559686d7aaf721d2cb5109efa67,03e4cd887ab8283a8594b4ae54c0f73b159dce2ebf2df069923531de89be0d7a,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCNoEntry_S.ani,1682,121ffb04e7785ef03dba6de7930d5899,2b76be67e3d75d0cc428efb1563c08c0a6f717d95ffdeb1696c70ba446c92c09,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCNoEntry.ani,1676,bf2c1b618dff02c56bed38e7c69b19ba,ab8fed4bf8bf5bf6ff8e79a40bc89afe9c6bc7c13e2b1f5577506bb48d017803,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCNoKnife.ani,886,973eebf5e3893f3e1ce04ebab5f2b5eb,49d8a05655d9af4bf5c6ab3c7f15e2c86dc1037cc2c016c093d22eada35d75f0,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCOutrange.ani,16460,f18891ca6f6be7f2bc8feeeda196ac80,8539c4a441775dd7ccf5c1faf0cb79fdd5fb6c6797f7d7d3ca98768348429741,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCPlace.ani,1680,dc039f3410c790f3666ac7dc611ef801,a149ac8f358c82b6fd89e2e3fef32b6b1d11adcfd846c3560fd388d75c166e0b,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCPlaceBeacon.ani,7078,82c144ddda013cf670954944a79b2196,d32b4336cbe21101cb872fe9e650f0cad9c77f86fdc26286484448c3fc00b8a6,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/sccpointer.ani,884,54199240e4efefa204418c6c973221b2,ad3829b3e6262f8881ad2a3ddc90e7add848ca5b6bb8fda76facd6ea3a98df00,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCRallyPnt_S.ani,1668,1b3d007599e9307b758c28748321c10b,cfb1cd7baed30b94d5b47a659296738376cafeb4dc492dda6b2c9e5de534d1b9,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCRallyPnt.ani,4064,cec0a2074598b34bebe51d14f7783d31,9d15def280ae76cc3aff9f5ae61547f035b9841ed42e647d13d4cae596a2065d,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCRemoteChg.ani,9412,f8a2450fc0f82f28f584af001dbfbc30,d60b49ac06ae56b56fc03e6cbbf6d1bdbf0bc66eaacec621d7cd0caffd300d6d,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCRepair.ani,5640,a7a77357ec53203c1af9164acf6abff7,baaaa22fb2b331660321833659967d8d057cb50ab31cd2b927459ff0c548ecb6,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCResumeC.ani,17970,a5941a513b20dc2165e7ed9fd2cfdf12,cea73ea5cf0dc34d8299d42ec965eaf2c98a7a501ab1bd5599407f3af91f7e85,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/sccscroll0.ani,888,69a1fbc2773ec932f6a5a7fb37f7f12f,0560079fe4782ac89942eb45e94de7011eb1f4ebb39230890e4917d612bc5d01,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/sccscroll1.ani,888,6aacbae0874a6c9aa335e35947a8ebd0,c48c8691866637e0fa9fc98bb40e2d8240370b4cafd7b767c1595b58789eb06c,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/sccscroll2.ani,888,43f6019d566d0aa8759a42d0a5bec5cd,e62fe7da074898004ee7ef81626830fa94332b3a9d4fe8987e948cea0e2ac1f9,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/sccscroll3.ani,888,6f2e50e14ff2776eae76d961a4a5bfc7,f9c2a000c946a6f6bb420d9671c9ba21a9fc14821a5692a5f2e5b4755fdebb8d,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCScroll4.ani,888,a169748d79da826c10d7e5149c7fd41e,ec77136c9768ca3c50216ae92269aa5fae4f29197a13a355c6f92fcf53ecb279,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCScroll5.ani,888,f17a6fc61a7b944bf5eed66d8242d5ca,2ccb9140e23faf6cc98560e545a54b83efce54dd1bfb01ea84119732d0f04433,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCScroll6.ani,888,33618b4ed32fcec63df6fea44b98bac8,46186f3e8e9243edda6e0baf00e0a0fcaaf5e5d9b4d4531bf13393fdda67acc9,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCScroll7.ani,888,eaae99658bb1a5d14ea89ae89aaf32e0,00904ceec2de7e828c1a5fbe224b1ebf6cb19543f3d24381b64d4329a510e46b,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCSDIUplink.ani,16460,1443e1a4d8c5665e6a88288e1b03e7b0,11de6fad707df80023f91c011569de86705b2770cd1df5bb0394481bf5794fb5,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCSelect.ani,6388,21d58f3402a7f33ca5422fc865d2d602,42840130f31fa90c880ba2855fecff0c4a1cd3e903e6eea862ab95b8dc876427,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCSell.ani,1672,21f1c178ab89de9b364cc8709ad0dce8,3a9dcadef511ad9a2dd1ca9b31eac33a7aa58b652554cd1d18c628c87fab1a4d,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCSniper.ani,15636,29c81451b838097f4baed9b00c3f2873,258ce022aa05087bd0772484d3aceff49b9beb532cd8a8d524f9eb97be57de80,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCSpyDrone.ani,1632,b30aaf4f9ef73831165b1e280050da14,6a4302a4a897d6ded38ee0216bc45975406d40a73270eed12d13cb73c868ba34,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCStop.ani,882,28eb1d384c4ff53a0b44352fd62455b3,ebd5c2968465f5e3898d38d3a737f2bda387be6be6ee246712a5081d703150a1,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCTimedChg.ani,8634,c84d13defbb211c95a8015cfc743320c,727c0863496e777929a86425fcc849e7041b77e3209151f566fe233bf8a2bce6,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCTNTAttack.ani,4744,23569a40a3dbe637a6fdd839d25f58ec,e5c03a381c120e26d04c5c7495c88bf43224f51d89e9ca9d7dea84a5903285fd,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCWaypoint_S.ani,1682,b7566c5d6d3bc8e604f6c07b9dedf4ff,1c585e4c98e05ad6fa916f6d496dcac8673ee651a8cd6743319850e3d14bd4bc,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCWaypoint.ani,1676,c76b8d01c707588e02aea0c9ae052c54,6335fdebaa2ce98e17fec156d75ff9b089ab0f42b70170e5f18383abc73f1e88,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/CHINA_end.bik,21096880,131d68acde339d1f204de92733c2d5ae,63553a1c27e4677e381b222fd711a71f72e8289ceeaf0ac0ac07a90a7b4a883a,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/CHINA_end640.bik,16030972,e9356c5ba8b2f15c8eb05a300851fb50,886ad6a33edff45b0f41e3060904dd4e4df7bc9bbf08933fc86b34a1d47183f0,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/China01_Final_00s.bik,9462664,d2ad7d6128e139113c364d26da6f85e0,a183045298d219626b3681adeb77a26b74ca0ecf7ce3daf4a7aa41a11178e237,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/China02_Final_00s.bik,9416184,eabc0320e25a3214936fe7a664a5ac28,2332508999e8ba62c531d3763c9b2cc5627fa059f7bb504b419f089ef2d8dfff,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/China03_Final_00s.bik,9466800,4983a2ca739a4869f60346855a5e4b85,f6554d863a1e47d374e490161c39200df6786478674a9bb4c4a8542362b3a259,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/China04_Final_00s.bik,9304904,989929b5f0f10a943162e6d7659382cd,b28c8a1f63a5e01df3189d6b537fab52cf7a3ff209d845256f3b9fef21d2315a,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/China05_Final_00s.bik,9434164,e90bb8585ec81807290394c39ab66dca,7c520491d39aa3e50a895e8e34bace4dbdf2cd424b507461b3f1959e3c2224e8,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/China06_Final_00s.bik,9484312,a298248160b6a42b7fc4cfa8e2615dad,e232468337b3573151ffa953c5e357f8fc144951114a8db1441dec41414d3c5a,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/China07_Final_00s.bik,9480224,b1dc505e4e57322c651d5ec8071dbf12,aca8ce932d965cd7514a3d5ec50c6a5bf0673409ab316d6b6a429d1f09e6f8b2,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA_end.bik,18464604,705f46b48604eb83418f51f233d3fa5c,141553b0ff8f27dccd6a36008bf4cf547117da09e3b13de29e56b55a7f3b5bf3,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA_end640.bik,14030116,28bc6598a0816b49270dc3374e2fda7b,266765c6f199a662c3bcb4b9c1bbb6564d25766b77b164c4bc3d014e593375f7,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA01_Final_00s.bik,9380716,9c8328840cab3d83a10cfd9b5f2b2d0d,985d0e9c3e1d2f1e37fc3842827763f584955ca1e929b308f78a92c9d074faf7,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA02_Final_00s.bik,9434596,6fe1a7e3518f9b4d9d4d63cad0b1c243,bf95e38a1d1bc15ef9457b461f80d840a9ad019d45ade6dc2a3070c4a6d24655,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA03_Final_00s.bik,9366612,947d5947b7657072219e9b07137eb678,f9ad9839558a23d34e56a34167773ab4e00ffaf5bcb4b34017408f13449a3fb8,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA04_Final_00s.bik,9479028,ce76409306e2450955170ac4f6cc9ad4,60a3713905f240a645aaa9d28f95141876afd2d2c13db66a3ac6449a0c1aef13,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA05_Final_00s.bik,9476400,438e155a4fdf8b6a337e806eaae946b6,6cb3a3a63b0970b72151d88c8635713bb6c279747fdc829647a98d3b869d9655,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA06_Final_00s.bik,9380596,9b2c80a2d661edc49cabdb2f9f34376f,2a2574025f5dc703026d94f5fb373721cd9440c71ae0a5ac6930a4a3151c36e5,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA07_Final_00s.bik,9314264,9e6f4ca61154a9ce1bf654e8abeec032,613de8f96bca17a350e6f8a2abd902e6d8bfcd6b1f0ceac299baf086d90922aa,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/GLA08_Final_00s.bik,9454488,9c20c612eaccc90324b01b1263b533d9,25ede4b757b4aadae00dcd7fd3e7632b553dc9443894be0363e3f23ed49638be,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/Training_Final_00s.bik,9497308,c97f7aea6379f1abb2fa1352dda02cbf,5a46ab6aa21bb760faf3f6d8172d7ab75c009ad9adc95e01c40ebd81d76aeeb9,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA_end.bik,20857148,8b13a3c745df210b2df2147750922414,e2149c34fca288f8f86b43466a4a6aa8cb33a97d4ca8075628d77191c08051cf,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA_end640.bik,15464260,49b90621d514e06334573c87fafa9e10,f39bc09b30d23ab47b52fa0c97d07375bcfcc75a5097cd45a23c4f1262891682,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA01_Final_00s.bik,9440016,bc0908dbfd543f6f816146f4d4794e2e,416f0acdf3a36b4009389e55e8a27001df336bf40921413892f40e923bd78cf4,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA02_Final_00s.bik,9484920,99f59a5108b72b46afd223d3bd3b1439,ce76cc66cbdf911e1e6283673b4c26b38196ee0c9e05274f26e5c92f1e363456,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA03_Final_00s.bik,9358748,5367c7faac2a8639cb5101f969c82442,51a7f8c59cb3f4cee9c2af1e670549907eb81e8806a5023db20d6a3c211f8a46,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA04_Final_00s.bik,9416664,5f5ecb41dcaeb833dbdc82790ee4f7cf,3b183b059e43c1d1184f7206d0d542d94ae58a736035e12cd943c470038ca5c2,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA06_Final_00s.bik,9258892,05880cd511c0658537edb5238e7e6e31,45fdd0345c8461c6ae8eae614e540ccd37b3ce6a2345cc9a7ae0e0dea760b0d9,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA07_Final_00s.bik,9466124,31977bea9ee3ebd1c5fa0f5d612074da,ddbbe1be231a7ffdaa3235981bb1936e4c1c5dcd08284f0b262095010970806e,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Movies/USA08_Final_00s.bik,9420052,20c9e77027b4a0e245bcbebaac11fff3,59e6ede70c0f8c0f8557d063356f6ccc61cbc829adb1f619ce9aaec0d4d98eb6,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Scripts/MultiplayerScripts.scb,6915,1c9afbc46dad13f55c317a162255d6ae,86c6a3b82a4188ba3c7abf1388f9d5ee503f06634466be095256a2aefb4ae06b,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Scripts/SkirmishScripts.scb,467525,c8e1e11e697da5adf6abdcdf1290c578,9eedadc0d8d9deb241d56a3db148720029e119c0cfc03a3ef74cade9da3106a5,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust00.tga,16428,9f2d9b6133b6e4d78b409ca8303cab85,d4b2fa073a52734658fed6b780de379fe866b956aec8c95525457232e7d1b636,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust01.tga,16428,5b257180aef56e05b007be93eb64e527,67116bb0c18491cf403d5706e4d6c005d43ea77e034cb889d60465501d504156,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust02.tga,16428,6802068b10f1f8ac64646d54124b7e96,2718869ffb24f789a912b5fe0dcd94067db1a06aa144e1a1ac0d81cd6b5c8fbe,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust03.tga,16428,af760ffba0eff9fe49ace5e8e82de122,6e7c3733f937534800dfc1ac4632c34dd4c873d6d9e55f13dcedf738462d470d,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust04.tga,16428,3068c2e091b0c52c93b0d83d18b04ea3,7123520dc1d22b0279e24f50f4dd5c62d54b2185883acadfd723e19eda7d5c0e,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust05.tga,16428,4e6a03367c3282c939f1002f826c6549,7a44d215ad75268319abcef7cd2ac89dfc68cf7a4ff090cb354db287971764a4,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust06.tga,16428,daefb72301f19803058795c9d4eeb833,c1fba0eef7d968bdd1866fdc13495e0c3ef5f5171f6a6c70f4e73e7097dc6d52,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust07.tga,16428,8b8ccacbcdf9cdef9481cd9428760c44,b84e11ade33a67bce27c7c2dfcbcc569045e41609332f6f62ef12c675db7baa8,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust08.tga,16428,0def5b045f0e0ddabf002d68efb8d347,a1e37542342ecb0d7c482512b3f98195b1f17706a0f1579221fa78f3644d64ba,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust09.tga,16428,f89c4c80fb4d69d23c0755787d18f12b,48608dff4b30b2b25a5fa0c450f744c56e37f007f01b351018c82df7e7198ea4,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust10.tga,16428,44baf98408c4f629a79495ca88669bec,c2e1c7d5594681269641e08442334eee3d0da26b7c385036427dd33aa56ecedb,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust11.tga,16428,db0ad392bd51d1fe89ee050e7e9a430b,1bb9d5b5edd128e315bba2f24ed00be12e4df7ce8ca37f7c7d84ef666e8ac72c,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust12.tga,16428,0416996a4b5ba4c7a60f0456cf1c5a76,dfa05cbcf7d32b8057bf57fa0c7b05e24839205845e66ce06d612130a3f31376,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust13.tga,16428,9016d60dfcd7fa826edd07464a1cc1cb,5baa929913b5ce1a1cbec97f6cd9090dfa3d78ebc0e000d1ee6b8e0f45591255,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust14.tga,16428,deb81cd26d0d67043fd6338c691338f3,29c941490d668adb8cff8927ca5e6694847dffc4198739e88956356e6f2a3094,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust15.tga,16428,d10b07457cc172d05b8508b427e24187,f87addd5360edc1bd5822bcc2818dda27eb727054783b346ddbea26b78e82ff2,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust16.tga,16428,d75dfff45be2c47b5f3c115f9d78bfe2,90dee0bb7198e675772d81e30327531f8bbb535d299b8dd613466c44cd7235f7,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust17.tga,16428,bc83a41cb453dfe12d378ecb8c799d49,f053a13e73c8ce938938feea573141a0e22b50eeaec7f101f4636004f8ba554f,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust18.tga,16428,040c0932fd2705ea0a37e360c57b1cec,c26f3a040e1284a99e06b18953df40efbeabe1e0947783c797b363364ebb99f1,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust19.tga,16428,85e1680cea2bb20578e4f1aa19dfa67e,04915f82f986d72f6c999583b957bb735ba221890bec61aeeb1a16abb1d4352e,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust20.tga,16428,d5ac8f99b83fc92ba4e2f356c6816c21,1a27a58af21b14b8da96728ba62725626085f6b50399d99ff990fd2bcde3e725,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust21.tga,16428,ab1231ec264d2b93cfca0cadc52554f4,8c0e3d19126da509f7cdea23e98142b489479019095ae7cfc00024921523ad5f,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust22.tga,16428,f349cba69868d4da452fa37ec21f860e,fbdbef23579e743b027ce6177e3e15edd3df2794ae49bfc6144c81b777d395a0,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust23.tga,16428,79cb087169f45f2d2b121762b0175b5e,478d7d5e09a60624104647106b05c02d6831a68a7aa14590359d3d00fa02accc,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust24.tga,16428,64e7f0a3fafb344ff8772d2b47aabdb2,e19606c3677d773c9f39681bc0a03c49376292d7f0bc5ce340ccab19c1f09166,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust25.tga,16428,255ca010b8657f14c85bc72028472bf6,b29b4df4052bfde94ce82617f647c02e3864c1f730e9d91f880bb43bbb325f5e,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust26.tga,16428,e79bc7f009b31a48137b5e59fb704ffd,4fd4406232083d148b97cb1de257f5674023c5ecb92b4418291f3ab6667a8c69,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust27.tga,16428,4f7c2763c2f1b4ea4ef99c2bf6496404,becbb96d56fb5a22bc809c2100ee7beecab9470593feec4bf82354d81aeccbc5,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust28.tga,16428,9f399179b32616aebff3a1638973de15,2f0f5c933ff40b9c959c484a317a2e0568392fb2347e76bdbaac2e850e1de642,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust29.tga,16428,cc2998d2d0044e1762d794ed38930cc2,7437ed2c75b3f791372ed914c692e0cb36387d4586089a818c9f33be38a41c32,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust30.tga,16428,88da7064ccdee97387ee50c6c678ce7b,11a82a9b483dcf824e8e86997decc89286e6cc5af71624c1186a186aa5721a35,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/WaterPlane/caust31.tga,16428,418b9f65207e4d7321c5e87f98f3084d,6b49361ac4c0709a3dbf15e3ec537aa616e0c324bfa6bc490d28cee5c3fa7cd6,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/English.big,2774948,a12512c67dac5bcc81a2be26461001b5,218440f15bd2f718c6897f631eeacb8a42378679bcc0a6aa8a9cf83d0798f543,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/gensec.big,787464,20f71781f3dfeb4dc1126b45e5204081,b3baa19899073a3b7ef5fe4347137a09a3f0ef5613175538ccd2b641f9734c9a,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/INI.big,7607479,ecdd6e48060398b207f70a6d40917e97,bff8d621088b25fd8b041c8acca020a020fabc66f972ab2bd131fc67d905a72c,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/maps.big,23554152,728bf83395aa64dce52d8d27b5f88a30,8a241df0c87ea47f6ad992984ea73dabf4f2ac5f96f8924f30bb0bf5fc4ac4d1,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/mssa3d.m3d,83456,e089ce52b0617a6530069f22e0bdba2a,41ccd5e30475ef7b40e68aa8c5c0ce18e804179fcaa77ba42e6ffa4f438d9a24,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/mssds3d.m3d,70656,85267776d45dbf5475c7d9882f08117c,a2926f4e2a094a99508c05adaf86c5710ad3cff8bbcf247821feb0e6977f547c,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/mssdsp.flt,93696,cb71b1791009eca618e9b1ad4baa4fa9,e035db7c2a4a2378156f096a1450faec425fd8b89bffb886f68c655480bfff52,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/mssdx7.m3d,80896,2727e2671482a55b2f1f16aa88d2780f,e6c928729db1d7c62d684962f4ecfd6bb039504897af53b72b2a66d32f1bc6b0,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/msseax.m3d,103424,788bd950efe89fa5166292bd6729fa62,62e0e34435b9705eedc73660e64564138d8276dcf7b08dfbaac05c592b67e6d3,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/mssmp3.asi,125952,189576dfe55af3b70db7e3e2312cd0fd,121be91fd21c80396cb5cc46c245d9b3f67a26f8cec4d0ebd03f17cd13508b0d,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/mssrsx.m3d,354816,7fae15b559eb91f491a5f75cfa103cd4,f983c72977f19fb7bdfeaec4db1ee1e169a18cc58499452a5bab9fa2447f68ce,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/msssoft.m3d,67072,bdc9ad58ade17dbd939522eee447416f,5dcbf188c30ae1ac6a3d5b7fac4a25e831c9a495683b044f5141c4bdbc83f607,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/MSS/mssvoice.asi,197120,3d5342edebe722748ace78c930f4d8a5,72bac1b0d0d3bfcc235a74c06c3fc62043f197a2bd8ebcf8a89652d78f23157b,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Music.big,158818808,5b65772e6097d206c0fe326452624637,c1e162b8a7575d98d9e20c7ef582e3edc96b35e3d071d821b01c5426d3c55450,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Patch.big,1462590,7ab5492ae04a8657feb4ec83aae80280,28dc194412f96dc1f66412430cf74f2d89ad0cdabf70d2c8d1179d8e51743494,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/shaders.big,1200,b587ef873d3f5cd475b156d4236c1e5e,b982d3a99c8fae32a6d07ab0994274c1754a0fb08f69646f96d698b3986fe2a5,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Speech.big,13479230,0866ad595a5098345653097dca1afda6,5106e92a91b1159fd861d5e4475beb6e7e05b0d5ac43d65520e02d89e39e33d4,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/SpeechEnglish.big,269104188,ead55e76d6b86944aed95b94f631c8d6,b48ede709de86437a9cff23bd27586a03f86e2b009e0773816af48496bb10ae2,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Terrain.big,48342856,9fa5a8c692d6122a20032f3a59a70d2c,4c203b31ccbf7f4a41ca0288d3e782a356a0f75f3315c05a83d7364e19f86f71,ZeroHour,EN,False,"{""category"":""other""}"
